ProductID,ProductName,ProductDescription,is_sunglass,ProductStandardPrice,is_available,photoURL,FrameType_T_FrameTypeID
224,Battleship Grey Bush Glasses,Lorem ipsum sunglasses,TRUE,1491.85,TRUE,https://imgur.com/a/fake2,199
225,Non-Photo Blue Veto Glasses,Lorem ipsum sunglasses,TRUE,197.28,TRUE,https://imgur.com/a/fake1,2415
226,Rich Lavender Volcano Glasses,Lorem ipsum sunglasses,TRUE,2092.18,FALSE,https://imgur.com/a/fake2,3056
227,Inchworm Stimulus Glasses,Lorem ipsum sunglasses,FALSE,1789.06,TRUE,https://imgur.com/a/fake1,1707
228,Feldgrau Thesis Glasses,Lorem ipsum sunglasses,FALSE,512.8,TRUE,https://imgur.com/a/fake2,1403
229,Wheat Half Glasses,Lorem ipsum sunglasses,TRUE,1315.11,TRUE,https://imgur.com/a/fake1,3829
230,Iris Die Glasses,Lorem ipsum sunglasses,TRUE,1114.65,FALSE,https://imgur.com/a/fake2,1740
231,Champagne Spy Glasses,Lorem ipsum sunglasses,TRUE,748.5,TRUE,https://imgur.com/a/fake1,696
232,Dartmouth Green Echo Glasses,Lorem ipsum sunglasses,FALSE,1931.62,TRUE,https://imgur.com/a/fake2,1132
233,Bright Cerulean Self Glasses,Lorem ipsum sunglasses,FALSE,503.46,TRUE,https://imgur.com/a/fake1,373
234,Chestnut Octopus Glasses,Lorem ipsum sunglasses,TRUE,1194.19,FALSE,https://imgur.com/a/fake2,724
235,Dark Taupe Curriculum Glasses,Lorem ipsum sunglasses,TRUE,823.99,TRUE,https://imgur.com/a/fake1,1110
236,Dark Pastel Green Glass Glasses,Lorem ipsum sunglasses,TRUE,1538.38,TRUE,https://imgur.com/a/fake2,1026
237,Medium Spring Bud Vertex Glasses,Lorem ipsum sunglasses,FALSE,1866.55,TRUE,https://imgur.com/a/fake1,2232
238,Tangelo Salmon Glasses,Lorem ipsum sunglasses,FALSE,1971.21,FALSE,https://imgur.com/a/fake2,3463
239,American Rose Bush Glasses,Lorem ipsum sunglasses,TRUE,1852.69,TRUE,https://imgur.com/a/fake1,44
240,Light Salmon Pink Child Glasses,Lorem ipsum sunglasses,TRUE,893.93,TRUE,https://imgur.com/a/fake2,2000
241,Trolley Grey Genus Glasses,Lorem ipsum sunglasses,TRUE,1270.64,TRUE,https://imgur.com/a/fake1,3576
242,Royal Yellow Sheep Glasses,Lorem ipsum sunglasses,FALSE,126.81,FALSE,https://imgur.com/a/fake2,3157
243,Bulgarian Rose Trousers Glasses,Lorem ipsum sunglasses,FALSE,1243.58,TRUE,https://imgur.com/a/fake1,448
244,Heart Gold Phenomenon Glasses,Lorem ipsum sunglasses,TRUE,1466.71,TRUE,https://imgur.com/a/fake2,1649
245,Mardi Gras Duck Glasses,Lorem ipsum sunglasses,TRUE,1083.06,TRUE,https://imgur.com/a/fake1,2130
246,French Rose Dwarf Glasses,Lorem ipsum sunglasses,TRUE,13.86,FALSE,https://imgur.com/a/fake2,1501
247,Charcoal Poppy Glasses,Lorem ipsum sunglasses,FALSE,1991.73,TRUE,https://imgur.com/a/fake1,702
248,Taupe Gray Suspenders Glasses,Lorem ipsum sunglasses,FALSE,1752.3,TRUE,https://imgur.com/a/fake2,3488
249,Urobilin Loaf Glasses,Lorem ipsum sunglasses,TRUE,1455.27,TRUE,https://imgur.com/a/fake1,3724
250,Purple Taupe Bison Glasses,Lorem ipsum sunglasses,TRUE,233.06,FALSE,https://imgur.com/a/fake2,2940
251,Eggplant Zoo Glasses,Lorem ipsum sunglasses,TRUE,1245.05,TRUE,https://imgur.com/a/fake1,1291
252,Old Gold Genus Glasses,Lorem ipsum sunglasses,FALSE,1665.9,TRUE,https://imgur.com/a/fake2,2437
253,Red Devil Cactus Glasses,Lorem ipsum sunglasses,FALSE,2239.41,TRUE,https://imgur.com/a/fake1,3008
254,Tractor Red Moose Glasses,Lorem ipsum sunglasses,TRUE,1073.75,FALSE,https://imgur.com/a/fake2,3574
255,Alabama Crimson Synthesis Glasses,Lorem ipsum sunglasses,TRUE,369.07,TRUE,https://imgur.com/a/fake1,10
256,Medium Candy Apple Red Apparatus Glasses,Lorem ipsum sunglasses,TRUE,741.69,TRUE,https://imgur.com/a/fake2,2166
257,Dark Raspberry Millennium Glasses,Lorem ipsum sunglasses,FALSE,1867.69,TRUE,https://imgur.com/a/fake1,1052
258,Ultra Pink Shrimp Glasses,Lorem ipsum sunglasses,FALSE,97.04,FALSE,https://imgur.com/a/fake2,3668
259,Vivid Burgundy Datum Glasses,Lorem ipsum sunglasses,TRUE,2011.03,TRUE,https://imgur.com/a/fake1,3794
260,Pale Pink Vertebra Glasses,Lorem ipsum sunglasses,TRUE,388.78,TRUE,https://imgur.com/a/fake2,2610
261,Aureolin Self Glasses,Lorem ipsum sunglasses,TRUE,61.89,TRUE,https://imgur.com/a/fake1,136
262,Blizzard Blue Radius Glasses,Lorem ipsum sunglasses,FALSE,1684.97,FALSE,https://imgur.com/a/fake2,282
263,Camouflage Green Box Glasses,Lorem ipsum sunglasses,FALSE,2159.76,TRUE,https://imgur.com/a/fake1,553
264,Teal Blue Shrimp Glasses,Lorem ipsum sunglasses,TRUE,1059.52,TRUE,https://imgur.com/a/fake2,3504
265,Topaz Person Glasses,Lorem ipsum sunglasses,TRUE,1878.71,TRUE,https://imgur.com/a/fake1,3570
266,Brandeis Blue Addendum Glasses,Lorem ipsum sunglasses,TRUE,402.28,FALSE,https://imgur.com/a/fake2,356
267,Satin Sheen Gold Vertebra Glasses,Lorem ipsum sunglasses,FALSE,1451.51,TRUE,https://imgur.com/a/fake1,3282
268,Pearl Stimulus Glasses,Lorem ipsum sunglasses,FALSE,2261.8,TRUE,https://imgur.com/a/fake2,2753
269,Rosy Brown Synopsis Glasses,Lorem ipsum sunglasses,TRUE,309.43,TRUE,https://imgur.com/a/fake1,3139
270,Light Crimson Trout Glasses,Lorem ipsum sunglasses,TRUE,1844.01,FALSE,https://imgur.com/a/fake2,1945
271,China Rose Trousers Glasses,Lorem ipsum sunglasses,TRUE,720.53,TRUE,https://imgur.com/a/fake1,731
272,Pale Magenta Trout Glasses,Lorem ipsum sunglasses,FALSE,2128.63,TRUE,https://imgur.com/a/fake2,2602
273,Pearly Purple Hippopotamus Glasses,Lorem ipsum sunglasses,FALSE,1376.09,TRUE,https://imgur.com/a/fake1,2763
274,Terra Cotta Fish Glasses,Lorem ipsum sunglasses,TRUE,1416.61,FALSE,https://imgur.com/a/fake2,3519
275,Dark Cerulean Carp Glasses,Lorem ipsum sunglasses,TRUE,1521.14,TRUE,https://imgur.com/a/fake1,935
276,Medium Aquamarine Alga Glasses,Lorem ipsum sunglasses,TRUE,295.62,TRUE,https://imgur.com/a/fake2,2156
277,Light Salmon Ellipsis Glasses,Lorem ipsum sunglasses,FALSE,2051.59,TRUE,https://imgur.com/a/fake1,1992
278,Olive Drab #7 Nucleus Glasses,Lorem ipsum sunglasses,FALSE,1645.3,FALSE,https://imgur.com/a/fake2,2468
279,Brilliant Rose Bush Glasses,Lorem ipsum sunglasses,TRUE,1046.68,TRUE,https://imgur.com/a/fake1,414
280,School Bus Yellow Wolf Glasses,Lorem ipsum sunglasses,TRUE,2044.52,TRUE,https://imgur.com/a/fake2,3295
281,Magenta Elf Glasses,Lorem ipsum sunglasses,TRUE,1536.33,TRUE,https://imgur.com/a/fake1,2076
282,Pansy Purple Baby Glasses,Lorem ipsum sunglasses,FALSE,1007.83,FALSE,https://imgur.com/a/fake2,2647
283,Jonquil Species Glasses,Lorem ipsum sunglasses,FALSE,1538.39,TRUE,https://imgur.com/a/fake1,1783
284,Persian Pink Stratum Glasses,Lorem ipsum sunglasses,TRUE,1424.44,TRUE,https://imgur.com/a/fake2,2799
285,Ruddy Brown Datum Glasses,Lorem ipsum sunglasses,TRUE,2161.61,TRUE,https://imgur.com/a/fake1,3185
286,Dark Lava Vertebra Glasses,Lorem ipsum sunglasses,TRUE,1717.92,FALSE,https://imgur.com/a/fake2,986
287,Sandy Taupe Alga Glasses,Lorem ipsum sunglasses,FALSE,1186.58,TRUE,https://imgur.com/a/fake1,3257
288,Wine Volcano Glasses,Lorem ipsum sunglasses,FALSE,1762.56,TRUE,https://imgur.com/a/fake2,3858
289,Dark Brown Suspenders Glasses,Lorem ipsum sunglasses,TRUE,1159.21,TRUE,https://imgur.com/a/fake1,919
290,Otter Brown Beau Glasses,Lorem ipsum sunglasses,TRUE,1888.93,FALSE,https://imgur.com/a/fake2,2505
291,Pale Aqua Hippopotamus Glasses,Lorem ipsum sunglasses,TRUE,1898.96,TRUE,https://imgur.com/a/fake1,2541
292,Turkish Rose Wolf Glasses,Lorem ipsum sunglasses,FALSE,694.98,TRUE,https://imgur.com/a/fake2,3602
293,Mint Green Poppy Glasses,Lorem ipsum sunglasses,FALSE,1852.93,TRUE,https://imgur.com/a/fake1,2303
294,Guppie Green Larva Glasses,Lorem ipsum sunglasses,TRUE,1400.99,FALSE,https://imgur.com/a/fake2,1609
295,Mustard Nemesis Glasses,Lorem ipsum sunglasses,TRUE,91.71,TRUE,https://imgur.com/a/fake1,2360
296,Medium Red-Violet Scissors Glasses,Lorem ipsum sunglasses,TRUE,724.62,TRUE,https://imgur.com/a/fake2,2211
297,Tyrian Purple Pike Glasses,Lorem ipsum sunglasses,FALSE,1611.67,TRUE,https://imgur.com/a/fake1,3632
298,Xanadu Syllabus Glasses,Lorem ipsum sunglasses,FALSE,1086.1,FALSE,https://imgur.com/a/fake2,3878
299,Fuzzy Wuzzy Addendum Glasses,Lorem ipsum sunglasses,TRUE,1519.42,TRUE,https://imgur.com/a/fake1,1529
300,Crimson Glory Tomato Glasses,Lorem ipsum sunglasses,TRUE,1745.5,TRUE,https://imgur.com/a/fake2,895
